"Row.names"	"logFC"	"logCPM"	"PValue"	"FDR"	"SGN_annotation"	"AGI"	"symbol"	"gene_name"	"X..identity"	"alignment.length"	"e.value"	"bit.score"	"percent.query.align"
"Solyc04g077010.2.1"	5.60514997498624	3.24855211727178	0.000537260851456849	0.0136369181728713	"Receptor like kinase, RLK"	"AT5G49660"	NA	"leucine-rich repeat transmembrane protein kinase, putative; similar to leucine-rich repeat transmembrane protein kinase, putative [Arabidopsis thaliana] (TAIR:AT1G09970.1); similar to HSL1 (HAESA-LIKE 1), ATP binding / kinase/ protein serine/threonine kinase [Arabidopsis thaliana] (TAIR:AT1G28440.1); similar to Leucine Rich Repeat family protein, expressed [Oryza sativa (japonica cultivar-group)] (GB:ABA99940.1); similar to clavata-like receptor [Picea glauca] (GB:ABF73316.1); similar to Os12g0632900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001067348.1); contains InterPro domain Protein kinase-like; (InterPro:IPR011009); contains InterPro domain Leucine-rich repeat; (InterPro:IPR001611); contains InterPro domain Protein kinase; (InterPro:IPR000719); contains InterPro domain Leucine-rich repeat, plant specific; (InterPro:IPR007090); contains InterPro domain Serine/threonine protein kinase, active site; (InterPro:IPR008271); contains InterPro domain Leucine rich repeat, N-terminal; (InterPro:IPR013210)"	55.82	910	0	867	93.76417234
"Solyc05g051740.2.1"	5.60435809927471	3.00846057864329	0.000537260851456849	0.0136369181728713	"Unknown Protein (AHRD V1)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc10g076730.1.1"	5.60212777703281	3.00781038522971	0.000537260851456849	0.0136369181728713	"Pectinesterase (AHRD V1 ***- A9NW72_PICSI); contains Interpro domain(s)  IPR006501  Pectinesterase inhibitor "	"AT2G01610"	NA	"invertase/pectin methylesterase inhibitor family protein; similar to invertase/pectin methylesterase inhibitor family protein [Arabidopsis thaliana] (TAIR:AT1G14890.1); similar to pectin methylesterase inhibitor isoform [Solanum phureja] (GB:ABG49144.1); contains InterPro domain Plant invertase/pectin methylesterase inhibitor; (InterPro:IPR007186); contains InterPro domain Pectinesterase inhibitor; (InterPro:IPR006501)"	53.71	175	1e-47	186	76.77725118
"Solyc01g103030.2.1"	5.57325363475276	2.9865608900265	0.000537260851456849	0.0136369181728713	"Nitrate transporter (AHRD V1 **** Q7XAK5_PRUPE); contains Interpro domain(s)  IPR000109  TGF-beta receptor, type I/II extracellular region "	"AT1G59740"	NA	"proton-dependent oligopeptide transport (POT) family protein; similar to proton-dependent oligopeptide transport (POT) family protein [Arabidopsis thaliana] (TAIR:AT1G33440.1); similar to TGF-beta receptor, type I/II extracellular re (GB:ABE78967.1); similar to P0076O17.8 [Oryza sativa (japonica cultivar-group)] (GB:CAE02510.1); similar to POT family, putative [Oryza sativa (japonica cultivar-group)] (GB:AAX96656.1); contains InterPro domain TGF-beta receptor, type I/II extracellular region; (InterPro:IPR000109)"	77.13	551	0	809	90.44481054
"Solyc10g009360.2.1"	5.57160881428059	3.04442653688378	0.000537260851456849	0.0136369181728713	"Dof zinc finger protein 2 (AHRD V1 *-*- A5HWF1_HORVD); contains Interpro domain(s)  IPR003851  Zinc finger, Dof-type "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc06g006080.2.1"	2.6543750002254	4.56094441123747	0.000544321251843054	0.013793100521703	"Phosphomethylpyrimidine synthase (AHRD V1 ***- C7MPZ7_SACVD); contains Interpro domain(s)  IPR002817  Thiamine biosynthesis protein ThiC "	"AT2G29630"	"PY"	"Encodes ThiC involved in thiamine biosynthesis.    Translation of ThiC is regulated by a riboswitch in the 3' of untranslated region of the messenger RNA.; similar to putative thiamin biosynthesis protein [Oryza sativa] (GB:AAK26130.1); similar to thiamine biosynthesis protein ThiC [Bacillus halodurans C-125] (GB:NP_242799.1); similar to putative thiamine biosythesis protein ThiC [Poa secunda] (GB:AAG49550.1); contains InterPro domain Thiamine biosynthesis protein ThiC; (InterPro:IPR002817)"	84.63	644	0	1145	98.46625767
"Solyc08g083240.2.1"	2.30857956662633	8.2086117474867	0.000545256586201672	0.0137938122073381	"Calmodulin-binding protein family-like (AHRD V1 **-* Q6YXT2_ORYSJ); contains Interpro domain(s)  IPR000048  IQ calmodulin-binding region "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc03g115890.2.1"	3.11968925885548	3.94502859726571	0.000553413818360522	0.013976916435803	"Expansin (AHRD V1 ***- Q9FVG9_SOLLC); contains Interpro domain(s)  IPR007112  Expansin 45, endoglucanase-like  IPR007117  Pollen allergen/expansin, C-terminal "	"AT2G03090"	"ATEXP15"	"member of Alpha-Expansin Gene Family. Naming convention from the Expansin Working Group (Kende et al, 2004. Plant Mol Bio).  Involved in the formation of nematode-induced syncytia in roots of Arabidopsis thaliana."	77.27	242	7e-103	369	95.61752988
"Solyc09g091510.2.1"	-2.11531142737544	5.18287429956471	0.000554563293177705	0.0139827202478836	"Chalcone synthase (AHRD V1 ***- Q56I79_9SOLN); contains Interpro domain(s)  IPR011141  Polyketide synthase, type III "	"AT5G13930"	"ATCHS"	"Encodes chalcone synthase (CHS), a key enzyme involved in the biosynthesis of flavonoids.  Required for the accumulation of purple anthocyanins in leaves and stems. Also involved in the regulation of auxin transport and the modulation of root gravitropism."	85.23	386	0	656	98.46153846
"Solyc04g063380.2.1"	2.71784495814286	4.60924208814261	0.000555705525299863	0.0139883225275813	"F-box/LRR-repeat protein 2 (AHRD V1 ***- B6TAC3_MAIZE); contains Interpro domain(s)  IPR006553  Leucine-rich repeat, cysteine-containing subtype "	"AT1G21410"	"SKP2A"	"AtSKP2;1 is a homolog of human SKP2, the human F-box protein that recruits E2F1.  Contains an F-box motif at the N-terminal region and a C-terminal Leu-rich repeat domain.  Forms part of an E3-ubiquitin-ligase SCF (Skp1, cullin, F-box) complex and recruits phosphorylated AtE2Fc, a transcriptional factor that might play a role in cell division and during the transition from skotomorphogenesis to photomorphogenesis.  AtSKP2;1 (At1g21410) and AtSKP2;2 (At1g77000) may be duplicated genes."	73.75	339	2e-148	522	92.05479452
"Solyc01g095070.2.1"	2.6590291794648	4.84785973979597	0.000572106695208426	0.0143773722214032	"Heavy metal-associated domain containing protein expressed (AHRD V1 *-*- Q8S5W0_ORYSJ); contains Interpro domain(s)  IPR006121  Heavy metal transport/detoxification protein "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc10g085200.1.1"	2.49405202854415	5.32021117143362	0.000575291758993878	0.0144335575969355	"Acyl-CoA dehydrogenase (AHRD V1 ***- A3XH21_LEEBM); contains Interpro domain(s)  IPR009100  Acyl-CoA dehydrogenase/oxidase, middle and N-terminal "	"AT3G51840"	"ACX4"	"Encodes a short-chain acyl-CoA oxidase, which catalyzes the first step of peroxisomal fatty acid beta-oxidation during early, post-germinative growth in oilseed species. Null mutants virtually lack short-chain acyl-CoA and are resistant to 2,4-dichlorophenoxybutyric acid, which is converted to the herbicide and auxin analogue 2,4-dichlorophenoxyacetic acid by beta-oxidation. Despite the almost complete loss of short-chain activity, lipid catabolism and seedling growth and establishment was unaltered in the acx4 mutant. However, double mutants in acx3acx4 (acx3 encodes medium chain acyl CoA oxidase) were not viable and arrested during embryogenesis."	81.77	417	0	711	99.5215311
"Solyc12g044930.1.1"	2.95141147295109	4.09545626862156	0.000581509452558959	0.0145604276590578	"F-box protein PP2-B1 (AHRD V1 ***- PP2B1_ARATH); contains Interpro domain(s)  IPR001810  Cyclin-like F-box "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc12g017460.1.1"	2.51043305685617	5.49820070223579	0.000582263879025725	0.0145604276590578	"GDSL esterase/lipase At1g28590 (AHRD V1 ***- GDL8_ARATH); contains Interpro domain(s)  IPR001087  Lipase, GDSL "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc10g079600.1.1"	2.33052206026759	7.2810994810822	0.000586874059654797	0.0146422097902183	"Response regulator 6 (AHRD V1 ***- Q9FRY9_MAIZE); contains Interpro domain(s)  IPR001789  Signal transduction response regulator, receiver region "	"AT3G57040"	"ARR9"	"response regulator ARR9, A two-component response regulator-like protein with a receiver domain with a conserved aspartate residue and a possible phosphorylation site and at the N-terminal half. Appears to interact with histidine kinase like genes ATHP3 and ATHP2"	61.57	242	1e-68	256	99.12280702
"Solyc06g035600.2.1"	-2.05243547443657	6.49358759520104	0.000587460403317097	0.0146422097902183	"Pentatricopeptide repeat-containing protein (AHRD V1 ***- D7KL14_ARALY); contains Interpro domain(s)  IPR008991  Translation protein SH3-like "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc03g098790.1.1"	-1.97883076381299	6.63391888017398	0.000597511964300457	0.0148683664569953	"Kunitz-type protease inhibitor (AHRD V1 **** Q3S488_SOLTU); contains Interpro domain(s)  IPR002160  Proteinase inhibitor I3, Kunitz legume "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc06g035720.2.1"	2.63617116139068	4.80919725886682	0.000604673963224168	0.0150219982628436	"BCL-2 binding anthanogene-1 (AHRD V1 **** B4FV61_MAIZE); contains Interpro domain(s)  IPR003103  Apoptosis regulator Bcl-2 protein, BAG "	"AT5G52060"	"ATBAG1"	"A member of Arabidopsis BAG (Bcl-2-associated athanogene) proteins, plant homologs of mammalian regulators of apoptosis. Plant BAG proteins are multi-functional and remarkably similar to their animal counterparts, as they regulate apoptotic-like processes ranging from pathogen attack, to abiotic stress, to plant development."	57.09	289	3e-69	258	84.29003021
"Solyc09g011080.2.1"	3.11094984451298	4.01180027770447	0.000611873976131022	0.0151760716689985	"Ribulose-1 5-bisphosphate carboxylase/oxygenase activase 1 (AHRD V1 **** Q9AXG1_GOSHI); contains Interpro domain(s)  IPR003959  ATPase, AAA-type, core "	"AT2G39730"	"RCA"	"Rubisco activase, a nuclear-encoded chloroplast protein that consists of two isoforms arising from alternative splicing in most plants. Required for the light activation of rubisco."	77.73	440	0	728	99.09090909
"Solyc10g005400.2.1"	2.65166544645192	5.31182901627927	0.000620269330282282	0.0153592425042538	"Inositol oxygenase (AHRD V1 **** B9XK04_9BACT); contains Interpro domain(s)  IPR007828  Protein of unknown function DUF706 "	"AT1G14520"	"MIOX1"	"Encodes MIOX1.  Belongs to  myo-inositol oxygenase gene family."	72.55	306	3e-124	441	84.9002849
"Solyc11g020670.1.1"	2.65850451294149	4.72337521689473	0.000635791094950244	0.0156932689236144	"TCP family transcription factor (AHRD V1 *-** A6MCZ2_9ORYZ); contains Interpro domain(s)  IPR005333  Transcription factor, TCP "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc02g065170.2.1"	2.34283990735482	6.25297113838798	0.000635823050312188	0.0156932689236144	"Laccase-22 (AHRD V1 **-- LAC22_ORYSJ); contains Interpro domain(s)  IPR001117  Multicopper oxidase, type 1 "	"AT5G66920"	"sks17"	"SKS17 (SKU5 Similar 17); copper ion binding / oxidoreductase; similar to SKS15 (SKU5 Similar 15), copper ion binding [Arabidopsis thaliana] (TAIR:AT4G37160.1); similar to SKS4 (SKU5 Similar 4), copper ion binding / oxidoreductase [Arabidopsis thaliana] (TAIR:AT4G22010.1); similar to SKS16 (SKU5 Similar 16), copper ion binding / pectinesterase [Arabidopsis thaliana] (TAIR:AT2G23630.1); similar to PS60 [Nicotiana tabacum] (GB:CAA65634.1); similar to Multicopper oxidase, type 1 [Medicago truncatula] (GB:ABE89109.1); similar to Os07g0119400 [Oryza sativa (japonica cultivar-group)] (GB:NP_001058771.1); contains InterPro domain Cupredoxin; (InterPro:IPR008972); contains InterPro domain Multicopper oxidase, type 3; (InterPro:IPR011707); contains InterPro domain Multicopper oxidase, type 2; (InterPro:IPR011706); contains InterPro domain Multicopper oxidase, type 1; (InterPro:IPR001117)"	71.43	518	0	789	95.74074074
"Solyc05g005810.2.1"	-2.10714474319626	5.34815296326388	0.00064133965800746	0.0158037733555031	"Uncharacterized basic helix-loop-helix protein At1g06150 (AHRD V1 *-*- Y1615_ARATH)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc04g074640.2.1"	2.43476492623637	5.36107874097599	0.000645685625241001	0.0158851201394242	"L-ascorbate peroxidase (AHRD V1 ***- A8JG56_CHLRE); contains Interpro domain(s)  IPR002207  Plant ascorbate peroxidase "	"AT4G09010"	"APX4"	"Encodes a microsomal ascorbate peroxidase APX4.  Ascorbate peroxidases are enzymes that scavenge hydrogen peroxide in plant cells.  Eight types of APX have been described for Arabidopsis: three cytosolic (APX1, APX2, APX6), two chloroplastic types (stromal sAPX, thylakoid tAPX), and three microsomal (APX3, APX4, APX5) isoforms."	66.67	348	3e-129	458	99.13294798
"Solyc05g012280.2.1"	3.90800938157199	3.23049431281522	0.00066018844474971	0.0161808206069158	"Genomic DNA chromosome 5 TAC clone K6A12 (AHRD V1 ***- Q9FGR6_ARATH)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc05g026180.1.1"	5.56961457778621	3.03980498550282	0.00066089776354214	0.0161808206069158	"NAC domain protein IPR003441 (AHRD V1 ***- B9H8X7_POPTR); contains Interpro domain(s)  IPR003441  No apical meristem (NAM) protein "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc07g007160.2.1"	5.56358108820307	3.22616284860967	0.00066089776354214	0.0161808206069158	"RING-H2 finger protein (AHRD V1 *-*- Q8LJR8_SOYBN); contains Interpro domain(s)  IPR018957  Zinc finger, C3HC4 RING-type "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g093960.2.1"	-2.83880501725368	2.94200180909995	0.000680941680166601	0.0166447545100531	"MADS box transcription factor (AHRD V1 ***- Q2NNC0_ELAGV); contains Interpro domain(s)  IPR002487  Transcription factor, K-box "	"AT2G45650"	"AGL6"	"sequence suggests this encodes a MADS-box transcription factor"	61.54	260	3e-80	295	99.20948617
"Solyc07g055900.1.1"	-2.10673191765731	5.12087276198122	0.000682588920890344	0.0166582374850992	"ATP-dependent DNA helicase PIF1 (AHRD V1 **-* B2WAE6_PYRTR); contains Interpro domain(s)  IPR003714  PhoH-like protein "	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc01g059930.2.1"	2.42339718214611	5.46881034272803	0.000691013137832484	0.0168368008775723	"Universal stress protein (AHRD V1 ***- D6BRD7_9ROSI); contains Interpro domain(s)  IPR006016  UspA "	"AT3G17020"	NA	"universal stress protein (USP) family protein; similar to universal stress protein (USP) family protein / early nodulin ENOD18 family protein [Arabidopsis thaliana] (TAIR:AT3G03270.2); similar to Os05g0157200 [Oryza sativa (japonica cultivar-group)] (GB:NP_001054704.1); similar to USP family protein [Triticum aestivum] (GB:AAX13276.1); contains InterPro domain Universal stress protein (Usp); (InterPro:IPR006015); contains InterPro domain UspA; (InterPro:IPR006016)"	65.82	158	2e-60	227	95.73170732
"Solyc03g025190.2.1"	-2.05730554021059	5.39751479159199	0.00069409626658591	0.0168848634194755	"Multidrug resistance protein mdtK (AHRD V1 **-- MDTK_YERP3); contains Interpro domain(s)  IPR002528  Multi antimicrobial extrusion protein MatE "	"AT4G25640"	"ATDTX35"	"MATE efflux family protein; similar to MATE efflux family protein [Arabidopsis thaliana] (TAIR:AT4G00350.1); similar to Multi antimicrobial extrusion protein MatE [Medicago truncatula] (GB:ABE85324.1); similar to putative anthocyanin permease [Lycopersicon esculentum] (GB:AAQ55183.1); contains InterPro domain Multi antimicrobial extrusion protein MatE; (InterPro:IPR002528)"	72.19	471	0	652	92.70216963
"Solyc02g068800.1.1"	-2.57710686898118	3.91019100532457	0.000705695889292253	0.0171396170939288	"Unknown Protein (AHRD V1)"	NA	NA	NA	NA	NA	NA	NA	NA
"Solyc04g081300.2.1"	2.51150097763414	5.02503907444789	0.00071088848023323	0.0172326515021307	"Endoglucanase 1 (AHRD V1 ***- B6U0J0_MAIZE); contains Interpro domain(s)  IPR001701  Glycoside hydrolase, family 9 "	"AT1G19940"	"AtGH9B5"	"glycosyl hydrolase family 9 protein; Identical to Endoglucanase 2 precursor (EC 3.2.1.4) (Endo-1,4-beta glucanase 2) [Arabidopsis Thaliana] (GB:Q9FXI9;GB:Q9LNS3); similar to glycosyl hydrolase family 9 protein [Arabidopsis thaliana] (TAIR:AT1G75680.1); similar to Os06g0715300 [Oryza sativa (japonica cultivar-group)] (GB:NP_001058583.1); similar to Glycoside transferase, six-hairpin, subgroup [Medicago truncatula] (GB:ABE81087.1); similar to Os09g0533900 [Oryza sativa (japonica cultivar-group)] (GB:NP_001063771.1); contains InterPro domain Six-hairpin glycosidase; (InterPro:IPR008928); contains InterPro domain Glycoside transferase, six-hairpin, subgroup; (InterPro:IPR012343); contains InterPro domain Glycoside hydrolase, family 9; (InterPro:IPR001701)"	71.71	449	0	667	86.15384615
"Solyc04g080700.2.1"	2.75780766806196	4.45047165758245	0.000714060145115912	0.0172326515021307	"Wound responsive protein (Fragment) (AHRD V1 **-- A6N0L4_ORYSI); contains Interpro domain(s)  IPR003729  Protein of unknown function DUF151 "	"AT1G19660"	NA	"wound-responsive family protein; similar to wound-responsive protein-related [Arabidopsis thaliana] (TAIR:AT1G75380.3); similar to wound inducive gene [Nicotiana tabacum] (GB:BAA95791.1); contains domain no description (G3D.4.10.860.10)"	75.62	201	9e-90	326	77.51937984
"Solyc01g108250.2.1"	2.75609568039003	4.34822922912358	0.000714060145115912	0.0172326515021307	"Vacuolar import and degradation protein VID27 (AHRD V1 *--- B3LP56_YEAS1); contains Interpro domain(s)  IPR013863  Vacuolar import and degradation, Vid27-related "	"AT3G19240"	NA	"similar to dem protein-related / defective embryo and meristems protein-related [Arabidopsis thaliana] (TAIR:AT4G33400.1); similar to DEM2 [Lycopersicon esculentum] (GB:AAQ90244.1); similar to Quinoprotein amine dehydrogenase, beta chain-like [Medicago truncatula] (GB:ABE80529.1); similar to DEM2 [Lycopersicon esculentum] (GB:AAQ90245.1); contains InterPro domain Quinonprotein alcohol dehydrogenase-like; (InterPro:IPR011047)"	73.11	595	0	873	91.09375
"Solyc06g065950.2.1"	2.73692644746949	4.45227609679377	0.000714060145115912	0.0172326515021307	"Vesicle-associated membrane protein 7C (AHRD V1 **-- D7MAR2_ARALY); contains Interpro domain(s)  IPR001388  Synaptobrevin "	"AT4G32150"	"ATVAMP711"	"AtVAMP711 is a member of Synaptobrevin-like AtVAMP7C, v-SNARE (soluble N-ethyl-maleimide sensitive factor attachment protein receptors) protein family. SNAREs have been divided into four subgroups: Qa-, Qb-, Qc- and R-SNAREs. R-SNAREs are classified into three groups, the Sec22-, YKT6- and VAMP7-like R-SNAREs. One R-SNARE and three Q-SNAREs (one of each subgroup) form the trans-SNARE complex, which governs specific membrane fusions.  VAMP7 proteins consist of three distinct domain, the N-terminal longin-domain (LD), the SNARE motif (SNM) and a transmembrane domain. In spite of the high similarities among the VAMP7 proteins, they show different subcellular localizations. VAMP7C is vacuolar-localized and its LD is essential for the correct localization. Generally, it is suggested that the complete LD is the determinant of subcellular sorting in both animal and plant R-SNAREs."	80.82	219	2e-97	351	98.64253394
